994922a5655c63b05343a9238cb30e6ef61744be	d06e1c100f175c10147816e884319430872df24b	2014-03-18T19:40:09+05:30	2014-03-18T19:40:09+05:30	WSEGL support for Wayland 1.3
9ad48144e89d48c7bf2db2a12795985e7a80e4fa	9f83f282c7f0a01ff12558689a02b76cd2ebac3d	2018-08-27T18:16:41-04:00	2018-08-27T18:16:41-04:00	um: fix libGLESv2.so crashing at eglMakeCurrent for certain call flows
9e63d5ac0b40d6a70463173c597122b6645c8a95	b0db45b7f74312afbff3e30c334e899e9c9d1338 d7354df9ed6cbd2638bf2cb813ea2e494f2f0106	2019-05-29T11:28:32-05:00	2019-05-29T11:28:32-05:00	Merge pull request #18 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/eric-omap5-sgx-ddk-um-linux:bugfix/a0850410/performance_boost to ti-img-sgx/thud/1.17.4948957
9e9b169175508936fd3f55c2c137fddbddf69deb	0fb080a9332db869e39a3e6ca81015cb4147613c	2016-02-27T21:40:15+05:30	2016-02-27T21:40:15+05:30	um: bug fixes for Wayland EGL
9f83f282c7f0a01ff12558689a02b76cd2ebac3d	358fe42d34a7570896e5d1639869da564ddd0484	2018-08-14T17:45:00-04:00	2018-08-14T17:45:00-04:00	fix GLSL compiler error and double unmap of CPU buffer
a2b46e1cf655d66ba066c970591d28838f01baaf	53be02a24a30a4c74eb48f2c84fda789bd95ab33	2015-05-27T12:28:44+05:30	2015-05-27T12:28:44+05:30	Fix memory leak in Wayland WSEGL
a4c3113f513c36fa184c5b8af30c3860ade45c2c	cf8cd620e96c9741bfcbe7f07c95328fe2d6ece9	2017-12-01T13:17:24+05:30	2017-12-01T13:17:24+05:30	gbm: Fix compilation error with BUILD=debug
a5152f0b90bf3916eb1f478ac9fefe7d7ebe8bd9	fccafce7d0a023e36c064ccbaa7d33e89252ea00	2016-11-21T19:29:48+05:30	2016-11-21T19:29:48+05:30	gbm : add apphint to control number of surface buffers
a564d20ec1b6aed55b3e60aa9ff35f3809eca110	358fe42d34a7570896e5d1639869da564ddd0484	2018-07-07T10:55:53-04:00	2018-07-09T10:10:37+05:30	SGX enablement for AM654x
a681febd227cfdba58b4ca6fa16b514d75cc32ba	70afc89070b06c50808ff929c360835ba770920a	2016-02-13T19:42:42+05:30	2016-02-13T19:42:42+05:30	package: update pvr init script for moving pvrsrvctl to /usr/bin
a6c033f992d124cfc4ee1488b2565c20116f653c	0f76ac03750a4f6c09290abf6b9fced696ca192d 790f225e2a20c8465f80510318dd1b09af1cd282	2019-09-13T13:41:51-05:00	2019-09-13T13:41:51-05:00	Merge pull request #23 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/afd-omap5-sgx-ddk-um-linux:dev/thud/1.17.4948957-mesa-experimental to dev/thud/1.17.4948957-mesa-experimental
a864d75b69430d23d23221148a12eb323fc443b0	48587c72c467fdde3de9f6f1140cab2e4aeb5c0b	2023-10-13T18:13:26-05:00	2023-10-13T18:13:26-05:00	LICENSE: add boilerplate TI text file license
aa4ce552c0dc363e22c1ec2f1c95abbbb719c621	994922a5655c63b05343a9238cb30e6ef61744be	2014-07-04T16:09:53+05:30	2014-07-04T16:09:53+05:30	Fix for NPOT texture corruption issue with half float pixel formats
ae39d9b1f9723a733c6dbaa59ce21b36e2bfecfc	87d7e5c1e4db1bab048939c9719059d549c1e8dd	2019-10-15T10:50:04-04:00	2019-10-15T12:55:12-04:00	Update ti335x target to Mesa3D based frontend UM libraries
b0ad364e0cfcc40b38f6f0819bf85fc861145ebf	4cdbb6b192fc5cac53695faca3c3f8be16ca871d	2016-10-13T15:05:43+05:30	2016-10-13T15:05:43+05:30	um: fix bug while checking for GBM_BO_FORMAT
b0db45b7f74312afbff3e30c334e899e9c9d1338	2bce2bd76259848e7d263e0a85c164480a71ba7d ee18e2aae762756027b962a0bb7e52cf3684b2e6	2019-05-02T03:46:34-05:00	2019-05-02T03:46:34-05:00	Merge pull request #17 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/eric-omap5-sgx-ddk-um-linux:bugfix/a0850410/wayland_wsegl to ti-img-sgx/thud/1.17.4948957
b11a6df7d8911f154a44e0dca5ad850a0cfa39d5	84c730e8e0bc84c15550fbd00b542ff5b7e7f781	2023-10-13T17:43:29-05:00	2023-10-13T17:50:05-05:00	Makefile: add template for udev rule
b28d48ed01112c52ec649f0cb9aefd99949c4da2	71a5df577f530b3f53c4e0045eb62a520f4f2d14	2015-01-28T13:59:50+05:30	2015-01-28T13:59:50+05:30	Fix GLSL compiler for texture2D operation
